[meta] uuid,White (Caucasian),North African / Middle Eastern,Asian (includes Indian),Hispanic or Latino,Black,Other
4b511100-a132-0134-3958-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85b56ba0-a06e-0134-5b11-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b78a72d0-a02a-0134-5ee6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
df412e20-9ddd-0134-b3d7-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8dd177a0-a15d-0134-6d9f-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
108d7ef0-9f5d-0134-0228-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0570a930-a1fa-0134-a7d7-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
74982ac0-a029-0134-6334-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
f7e1ba60-a06d-0134-b833-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b2cb3d70-a07f-0134-74eb-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cb8da120-a029-0134-649f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
45a6b080-a06a-0134-fbcd-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
983ac2f0-9e2f-0134-7aa2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
77a4b400-a03d-0134-7a84-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
c1392710-9f84-0134-8240-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a359e710-9e0c-0134-3d51-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
569e0cb0-9ffe-0134-bf7f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
df7da620-9e09-0134-1b85-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a0560020-9f8b-0134-6828-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
38170df0-a072-0134-49c7-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8e2aed00-a125-0134-2653-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
86064ab0-a080-0134-f219-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9dd0c800-9e0a-0134-6381-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a5e838b0-a111-0134-44ba-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10e43ce0-9d6c-0134-e051-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
96048c20-a06a-0134-fdc8-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
381a22a0-a063-0134-0b87-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3282fff0-9f91-0134-ae63-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dfa43d00-a46a-0134-fe95-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1973a340-a066-0134-366c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9e225ee0-9d5c-0134-83c5-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a8ee6eb0-a102-0134-4e20-0a62e1402143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
430a6a70-9e13-0134-c750-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
c47748c0-a119-0134-70eb-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0644a0b0-a024-0134-84ee-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1692d520-a155-0134-4272-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7da36110-9f8f-0134-d8a2-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
96425700-a0f4-0134-b30c-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
b99a6360-9edf-0134-417b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bc449370-a405-0134-6061-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
965b1db0-9dff-0134-72db-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
59bfaba0-9e0a-0134-22f0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b5b41bd0-9e1e-0134-8896-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a4041160-a068-0134-f171-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e2a14660-a132-0134-3d35-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8c1faf20-9e04-0134-8e9b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
786daa30-a49d-0134-b3f4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d7a4c860-a1dc-0134-47c5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e8595ca0-a069-0134-1088-0a62e1402143,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
a9515820-a066-0134-2c41-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9428de60-a072-0134-bc0a-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
75b27080-a1b9-0134-b458-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25b89bb0-a046-0134-70c6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8eac1950-a055-0134-b023-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
e5c97060-a01e-0134-4a6f-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f8ed17f0-9e10-0134-ecee-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8eac3870-9dda-0134-0e47-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
230e7dd0-9fc7-0134-2133-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
333d9520-9e1c-0134-3779-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23116ef0-9fc4-0134-9d3b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65865870-a045-0134-364f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2b128200-a161-0134-c3dc-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f11c2db0-a0e3-0134-b6eb-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7e54fe80-a076-0134-6f1a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
96c9dac0-a09e-0134-c868-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9973f220-9e12-0134-b398-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
78ceaad0-a059-0134-d869-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3098d360-a494-0134-6d1e-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3b7d83c0-a2e4-0134-48f9-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bffdf3a0-9fa7-0134-e59f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
91c96b80-9ec9-0134-c0eb-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d552b450-9f95-0134-cc32-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3942fc70-a07c-0134-173a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40bd1ed0-a1d4-0134-89b7-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f954c920-a133-0134-3b35-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5d5448b0-a397-0134-63bb-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11f897a0-a099-0134-6cc2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f177d8b0-9df7-0134-5a98-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d007a340-a074-0134-646f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d87b3b30-a02c-0134-1a16-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
234e2e90-a057-0134-5733-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
013e9a80-a041-0134-a9ce-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
57e44070-a0a1-0134-e3e5-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
c2f8f870-9ed2-0134-7590-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
e9102b80-a1f4-0134-a12b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4d370cc0-9e1b-0134-4f60-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
016fc4a0-a11e-0134-1c5e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4f95fdd0-a1e7-0134-f27f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
689f4380-a15a-0134-291f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
db85eca0-a035-0134-0e4a-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
76870ad0-a08f-0134-51b8-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a762d030-a070-0134-fab5-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
e9810bb0-a1fd-0134-341f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fbdfab70-a1bb-0134-8ada-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
d0819f30-a2d2-0134-2bcf-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e98b2ff0-9df6-0134-cbeb-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c05fd330-9ed8-0134-7f8a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5ddfe800-a079-0134-315a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
de945a90-a057-0134-5230-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
76c54980-9e25-0134-944a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4d650900-9e03-0134-d375-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c8604d00-9ede-0134-c846-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c0831c80-9e0f-0134-e209-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5df930e0-a0a1-0134-0d07-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aa73afd0-a215-0134-d04b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6f08b230-a05f-0134-8700-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c0b40b70-9fd4-0134-e938-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
242ee780-a072-0134-4968-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ecf28dd0-9ed9-0134-6d1c-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7cb03c40-a041-0134-acf7-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6f286620-a04a-0134-8c01-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aff0cd50-a066-0134-2c6b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b8427f90-a0e9-0134-7792-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1b260bc0-9dfa-0134-30db-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8ad59e80-a2f1-0134-f073-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
66be8650-a02a-0134-680f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
771a1750-a08a-0134-23f3-0a62e1402143,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
34bcb110-a028-0134-effc-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8b02a120-9fba-0134-a0fd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
902cd720-9f73-0134-fe80-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
273ca270-a14c-0134-3850-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4de36060-9e1b-0134-314b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b87c3480-9e0c-0134-5c17-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
66ee7de0-a139-0134-2e87-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9ffe1ad0-9e1f-0134-cf89-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a846ef40-9e3d-0134-ca42-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15e31900-a169-0134-f460-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85bc2650-9e18-0134-2d9a-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
fcd7f490-a111-0134-470f-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
67103d20-a059-0134-d7fc-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
71f320e0-a062-0134-0627-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2c945bf0-9ef2-0134-618e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
507a8210-9fc5-0134-b108-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aafb3380-a03b-0134-e4cf-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
029cd980-a143-0134-8b85-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10b20390-9ef0-0134-4601-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3230b150-a07e-0134-1cbd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2cc348d0-a0f8-0134-9fdf-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fd054380-a036-0134-ac0e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2a4627e0-a058-0134-5473-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
325a0f60-a057-0134-4019-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
802e7be0-9e11-0134-5a0d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a04cbf90-a130-0134-43ae-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1bc816f0-9ddb-0134-124e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fa897930-9e28-0134-1e90-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fa8bd400-9fbd-0134-36d2-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88f17ab0-a066-0134-2b45-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
45e90660-9fa8-0134-1aa5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
77e44aa0-a005-0134-83bc-0a62e1402143,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
a8d6d6b0-a14c-0134-faf9-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
e2523aa0-a068-0134-f347-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f31b8d50-a088-0134-cd83-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8e3f3370-9f7d-0134-8158-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c96507e0-9eea-0134-dfee-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65033cd0-9e0f-0134-2b9a-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a904eb00-9fa8-0134-1dce-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
faae19d0-a1b3-0134-b796-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5f30a0f0-9ef3-0134-69bc-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9108f9f0-a0f6-0134-aad4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9b747970-9e2b-0134-0815-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
462f61f0-9d6d-0134-e5a7-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5f4fa520-a0f6-0134-f1f0-0aaafcbd6b1f,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3d6f1280-a0a4-0134-7aa1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eb5108c0-a19a-0134-dc06-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
93fba7b0-a08d-0134-f9a5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30152f70-a1db-0134-4612-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6540b330-9fe0-0134-5262-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a40140c0-9df9-0134-35ba-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
98ff0760-a188-0134-717a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c9aa8220-a0e2-0134-0855-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
57146b80-9fb0-0134-407f-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
fb0d3b70-9e4b-0134-160f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0b2b9090-a0de-0134-b9d6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22de1d40-a148-0134-19a9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5cffbf60-a05b-0134-b98b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e03910a0-a069-0134-1036-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
898fa6a0-a1a4-0134-72ca-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a990c0b0-a1fc-0134-2bf7-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c9db98f0-9fd5-0134-4806-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dac5ae60-9f8e-0134-09fc-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ba1f25c0-9fcc-0134-3223-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
919a6510-a038-0134-2cf4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e5d01d10-9f9c-0134-048d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c2878250-a0f1-0134-0667-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7ba9fb10-9e13-0134-d713-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a17a9a70-a05c-0134-b972-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7e400a00-a160-0134-a272-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
58861df0-9e27-0134-804e-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6e266c60-9fb3-0134-6971-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70ac0860-9e0e-0134-ea4e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6829e440-a044-0134-8ad6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4f3ec310-9e2f-0134-78a3-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2b4ac260-9e22-0134-e103-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2dd9ace0-9e0a-0134-489d-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
96f503f0-9e33-0134-7101-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ca4fae00-9f9a-0134-0b97-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
791973d0-a06b-0134-037a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0bff79e0-9f05-0134-c28c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3e2dcf40-9df1-0134-4c44-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3e3e0c40-9efd-0134-819b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
d2a635f0-a202-0134-beef-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
474d8530-a1b6-0134-c653-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
db5c7f90-a150-0134-cea2-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
208b6890-a1b7-0134-041e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a1e5a9c0-a1fb-0134-223a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8a151a20-9ef3-0134-fbda-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ec6bea60-a133-0134-d08e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1d5fbca0-a02a-0134-ab8e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9c986e40-9f6f-0134-5315-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
acb61620-a43f-0134-20fa-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
63749570-9f8d-0134-0020-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7c1bea90-a46a-0134-f123-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7c359840-a092-0134-3ba6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
db925180-9fb6-0134-cc51-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cd3363e0-a06e-0134-bdac-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2e385d80-a1d1-0134-0cd0-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9cbcc480-a1ce-0134-8b00-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4fbd0300-a235-0134-5709-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
584bd540-a1f9-0134-90bc-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d300f650-9e27-0134-7bd2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f495cc80-a16d-0134-d229-0aaafcbd6b1f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
690d67e0-9ed7-0134-ab1d-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15692d00-a064-0134-1735-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2e7228f0-a1d3-0134-ded6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dbbde060-a04e-0134-a378-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3187e360-9e07-0134-3451-0a62e1402143,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7178c8a0-9ec9-0134-af05-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
279d3990-a26f-0134-9c5f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e18952e0-a079-0134-08d1-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5b792f60-a118-0134-363b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f4ec6160-9f8a-0134-2a48-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60f75d00-a111-0134-7be5-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6106e4b0-a06c-0134-5452-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3ef6ddd0-9e18-0134-572a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2edb0ca0-a147-0134-140a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
953126e0-9e35-0134-a6bf-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b28d0350-a05b-0134-bc2f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2ee395c0-a028-0134-efe5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
48136a40-9e32-0134-d202-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3c38bdc0-9fe4-0134-4347-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
efba3660-a062-0134-09ae-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
560aeba0-a043-0134-b76e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
58d82420-a04b-0134-a2e8-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
